ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2016;;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;;
SP;35;19105;Iacanga;11.206;;
SP;35;19204;Iacri;6.457;;
SP;35;19253;Iaras;8.230;;
SP;35;19303;Ibaté;33.884;;
SP;35;19402;Ibirá;11.980;;
SP;35;19501;Ibirarema;7.459;;
SP;35;19600;Ibitinga;58.188;;
SP;35;19709;Ibiúna;77.005;;
SP;35;19808;Icém;8.055;;
SP;35;19907;Iepê;8.070;;
SP;35;20004;Igaraçu do Tietê;24.525;;
SP;35;20103;Igarapava;29.902;;
SP;35;20202;Igaratá;9.397;;
SP;35;20301;Iguape;30.519;;
SP;35;20400;Ilhabela;32.782;;
SP;35;20426;Ilha Comprida;10.476;;
SP;35;20442;Ilha Solteira;26.443;;
SP;35;20509;Indaiatuba;235.367;;
SP;35;20608;Indiana;4.936;;
SP;35;20707;Indiaporã;3.960;;
SP;35;20806;Inúbia Paulista;3.907;;
SP;35;20905;Ipaussu;14.674;;
SP;35;21002;Iperó;34.149;;
SP;35;21101;Ipeúna;7.047;;
SP;35;21150;Ipiguá;5.101;;
SP;35;21200;Iporanga;4.316;;
SP;35;21309;Ipuã;15.752;;
SP;35;21408;Iracemápolis;22.914;;
SP;35;21507;Irapuã;7.827;;
SP;35;21606;Irapuru;8.217;;
SP;35;21705;Itaberá;17.946;;
SP;35;21804;Itaí;26.287;;
SP;35;21903;Itajobi;15.212;;
SP;35;22000;Itaju;3.655;;
SP;35;22109;Itanhaém;97.439;;
SP;35;22158;Itaóca;3.339;;
SP;35;22208;Itapecerica da Serra;169.103;;
SP;35;22307;Itapetininga;158.561;;
SP;35;22406;Itapeva;93.145;;
SP;35;22505;Itapevi;226.488;;
SP;35;22604;Itapira;73.410;;
SP;35;22653;Itapirapuã Paulista;4.161;;
SP;35;22703;Itápolis;42.547;;
SP;35;22802;Itaporanga;15.140;;
SP;35;22901;Itapuí;13.475;;
SP;35;23008;Itapura;4.760;;
SP;35;23107;Itaquaquecetuba;356.774;;
SP;35;23206;Itararé;50.243;;
SP;35;23305;Itariri;16.913;;
SP;35;23404;Itatiba;114.912;;
SP;35;23503;Itatinga;19.951;;
SP;35;23602;Itirapina;17.377;;
SP;35;23701;Itirapuã;6.363;;
SP;35;23800;Itobi;7.842;;
SP;35;23909;Itu;168.643;;
SP;35;24006;Itupeva;55.596;;
SP;35;24105;Ituverava;41.206;;
SP;35;24204;Jaborandi;6.900;;
SP;35;24303;Jaboticabal;76.196;;
SP;35;24402;Jacareí;228.214;;
SP;35;24501;Jaci;6.609;;
SP;35;24600;Jacupiranga;17.876;;
SP;35;24709;Jaguariúna;53.069;;
SP;35;24808;Jales;49.017;;
SP;35;24907;Jambeiro;6.200;;
SP;35;25003;Jandira;120.177;;
SP;35;25102;Jardinópolis;42.358;;
SP;35;25201;Jarinu;28.012;;
SP;35;25300;Jaú;144.828;;
SP;35;25409;Jeriquara;3.209;;
SP;35;25508;Joanópolis;12.837;;
SP;35;25607;João Ramalho;4.442;;
SP;35;25706;José Bonifácio;35.872;;
SP;35;25805;Júlio Mesquita;4.710;;
SP;35;25854;Jumirim;3.190;;
SP;35;25904;Jundiaí;405.740;;
SP;35;26001;Junqueirópolis;20.211;;
SP;35;26100;Juquiá;19.274;;
SP;35;26209;Juquitiba;30.837;;
SP;35;26308;Lagoinha;4.949;;
SP;35;26407;Laranjal Paulista;27.640;;
SP;35;26506;Lavínia;10.876;;
SP;35;26605;Lavrinhas;7.102;;
SP;35;26704;Leme;100.296;;
SP;35;26803;Lençóis Paulista;66.664;;
SP;35;26902;Limeira;298.701;;
SP;35;27009;Lindóia;7.591;;
SP;35;27108;Lins;76.562;;
SP;35;27207;Lorena;87.584;;
SP;35;27256;Lourdes;2.260;;
SP;35;27306;Louveira;44.904;;
SP;35;27405;Lucélia;21.330;;
SP;35;27504;Lucianópolis;2.372;;
SP;35;27603;Luís Antônio;13.703;;
SP;35;27702;Luiziânia;5.573;;
SP;35;27801;Lupércio;4.561;;
SP;35;27900;Lutécia;2.717;;
SP;35;28007;Macatuba;17.063;;
SP;35;28106;Macaubal;8.060;;
SP;35;28205;Macedônia;3.741;;
SP;35;28304;Magda;3.200;;
SP;35;28403;Mairinque;46.294;;
SP;35;28502;Mairiporã;93.981;;
SP;35;28601;Manduri;9.653;;
SP;35;28700;Marabá Paulista;5.524;;
SP;35;28809;Maracaí;13.948;;
SP;35;28858;Marapoama;2.917;;
SP;35;28908;Mariápolis;4.079;;
SP;35;29005;Marília;233.639;;
SP;35;29104;Marinópolis;2.145;;
SP;35;29203;Martinópolis;25.966;;
SP;35;29302;Matão;81.878;;
SP;35;29401;Mauá;457.696;;
SP;35;29500;Mendonça;5.232;;
SP;35;29609;Meridiano;3.902;;
SP;35;29658;Mesópolis;1.928;;
SP;35;29708;Miguelópolis;21.852;;
SP;35;29807;Mineiros do Tietê;12.757;;
SP;35;29906;Miracatu;20.409;;
SP;35;30003;Mira Estrela;3.027;;
SP;35;30102;Mirandópolis;29.181;;
SP;35;30201;Mirante do Paranapanema;18.056;;
SP;35;30300;Mirassol;58.314;;
SP;35;30409;Mirassolândia;4.714;;
SP;35;30508;Mococa;68.897;;
SP;35;30607;Mogi das Cruzes;429.321;;
SP;35;30706;Mogi Guaçu;148.327;;
SP;35;30805;Mogi Mirim;91.929;;
SP;35;30904;Mombuca;3.456;;
SP;35;31001;Monções;2.242;;
SP;35;31100;Mongaguá;53.384;;
SP;35;31209;Monte Alegre do Sul;7.804;;
SP;35;31308;Monte Alto;49.721;;
SP;35;31407;Monte Aprazível;24.128;;
SP;35;31506;Monte Azul Paulista;19.268;;
SP;35;31605;Monte Castelo;4.189;;
SP;35;31704;Monteiro Lobato;4.509;;
SP;35;31803;Monte Mor;56.335;;
SP;35;31902;Morro Agudo;31.923;;
SP;35;32009;Morungaba;13.085;;
SP;35;32058;Motuca;4.642;;
SP;35;32108;Murutinga do Sul;4.434;;
SP;35;32157;Nantes;3.014;;
SP;35;32207;Narandiba;4.702;;
SP;35;32306;Natividade da Serra;6.770;;
SP;35;32405;Nazaré Paulista;17.959;;
SP;35;32504;Neves Paulista;9.003;;
SP;35;32603;Nhandeara;11.351;;
SP;35;32702;Nipoã;4.916;;
SP;35;32801;Nova Aliança;6.645;;
SP;35;32827;Nova Campina;9.406;;
SP;35;32843;Nova Canaã Paulista;2.005;;
SP;35;32868;Nova Castilho;1.228;;
SP;35;32900;Nova Europa;10.599;;
SP;35;33007;Nova Granada;20.896;;
SP;35;33106;Nova Guataporanga;2.296;;
SP;35;33205;Nova Independência;3.667;;
SP;35;33254;Novais;5.421;;
SP;35;33304;Nova Luzitânia;3.899;;
SP;35;33403;Nova Odessa;57.504;;
SP;35;33502;Novo Horizonte;39.888;;
SP;35;33601;Nuporanga;7.299;;
SP;35;33700;Ocauçu;4.305;;
SP;35;33809;Óleo;2.605;;
SP;35;33908;Olímpia;53.702;;
SP;35;34005;Onda Verde;4.248;;
SP;35;34104;Oriente;6.447;;
SP;35;34203;Orindiúva;6.614;;
SP;35;34302;Orlândia;42.996;;
SP;35;34401;Osasco;696.382;;
SP;35;34500;Oscar Bressane;2.615;;
SP;35;34609;Osvaldo Cruz;32.593;;
SP;35;34708;Ourinhos;111.056;;
SP;35;34757;Ouroeste;9.733;;
SP;35;34807;Ouro Verde;8.386;;
SP;35;34906;Pacaembu;14.024;;
SP;35;35002;Palestina;12.388;;
SP;35;35101;Palmares Paulista;12.536;;
SP;35;35200;Palmeira d'Oeste;9.545;;
SP;35;35309;Palmital;22.146;;
SP;35;35408;Panorama;15.539;;
SP;35;35507;Paraguaçu Paulista;45.027;;
SP;35;35606;Paraibuna;18.166;;
SP;35;35705;Paraíso;6.330;;
SP;35;35804;Paranapanema;19.545;;
SP;35;35903;Paranapuã;4.035;;
SP;35;36000;Parapuã;11.085;;
SP;35;36109;Pardinho;6.191;;
SP;35;36208;Pariquera-Açu;19.465;;
SP;35;36257;Parisi;2.142;;
SP;35;36307;Patrocínio Paulista;14.223;;
SP;35;36406;Paulicéia;7.065;;
SP;35;36505;Paulínia;100.128;;
SP;35;36570;Paulistânia;1.840;;
SP;35;36604;Paulo de Faria;8.939;;
SP;35;36703;Pederneiras;45.314;;
SP;35;36802;Pedra Bela;6.062;;
SP;35;36901;Pedranópolis;2.558;;
SP;35;37008;Pedregulho;16.582;;
SP;35;37107;Pedreira;46.094;;
SP;35;37156;Pedrinhas Paulista;3.079;;
SP;35;37206;Pedro de Toledo;11.053;;
SP;35;37305;Penápolis;62.409;;
SP;35;37404;Pereira Barreto;25.779;;
SP;35;37503;Pereiras;8.312;;
SP;35;37602;Peruíbe;65.907;;
SP;35;37701;Piacatu;5.793;;
SP;35;37800;Piedade;54.907;;
SP;35;37909;Pilar do Sul;28.516;;
SP;35;38006;Pindamonhangaba;162.327;;
SP;35;38105;Pindorama;16.501;;
SP;35;38204;Pinhalzinho;14.595;;
SP;35;38303;Piquerobi;3.686;;
SP;35;38501;Piquete;14.048;;
SP;35;38600;Piracaia;26.841;;
SP;35;38709;Piracicaba;394.419;;
SP;35;38808;Piraju;29.728;;
SP;35;38907;Pirajuí;24.762;;
SP;35;39004;Pirangi;11.272;;
SP;35;39103;Pirapora do Bom Jesus;17.913;;
SP;35;39202;Pirapozinho;26.810;;
SP;35;39301;Pirassununga;75.035;;
SP;35;39400;Piratininga;13.216;;
SP;35;39509;Pitangueiras;38.554;;
SP;35;39608;Planalto;5.005;;
SP;35;39707;Platina;3.461;;
SP;35;39806;Poá;114.650;;
SP;35;39905;Poloni;5.884;;
SP;35;40002;Pompéia;21.526;;
SP;35;40101;Pongaí;3.494;;
SP;35;40200;Pontal;46.818;;
SP;35;40259;Pontalinda;4.476;;
SP;35;40309;Pontes Gestal;2.593;;
SP;35;40408;Populina;4.254;;
SP;35;40507;Porangaba;9.434;;
SP;35;40606;Porto Feliz;52.221;;
SP;35;40705;Porto Ferreira;55.100;;
SP;35;40754;Potim;22.911;;
SP;35;40804;Potirendaba;16.857;;
SP;35;40853;Pracinha;3.659;;
SP;35;40903;Pradópolis;20.169;;
SP;35;41000;Praia Grande;304.705;;
SP;35;41059;Pratânia;5.074;;
SP;35;41109;Presidente Alves;4.167;;
SP;35;41208;Presidente Bernardes;13.494;;
SP;35;41307;Presidente Epitácio;43.718;;
SP;35;41406;Presidente Prudente;223.749;;
SP;35;41505;Presidente Venceslau;39.476;;
SP;35;41604;Promissão;39.139;;
SP;35;41653;Quadra;3.634;;
SP;35;41703;Quatá;13.798;;
SP;35;41802;Queiroz;3.217;;
SP;35;41901;Queluz;12.777;;
SP;35;42008;Quintana;6.484;;
SP;35;42107;Rafard;9.030;;
SP;35;42206;Rancharia;29.799;;
SP;35;42305;Redenção da Serra;3.919;;
SP;35;42404;Regente Feijó;19.860;;
SP;35;42503;Reginópolis;8.844;;
SP;35;42602;Registro;56.356;;
SP;35;42701;Restinga;7.304;;
SP;35;42800;Ribeira;3.399;;
SP;35;42909;Ribeirão Bonito;12.986;;
SP;35;43006;Ribeirão Branco;17.430;;
SP;35;43105;Ribeirão Corrente;4.612;;
SP;35;43204;Ribeirão do Sul;4.572;;
SP;35;43238;Ribeirão dos Índios;2.244;;
SP;35;43253;Ribeirão Grande;7.690;;
SP;35;43303;Ribeirão Pires;121.130;;
SP;35;43402;Ribeirão Preto;674.405;;
SP;35;43501;Riversul;5.866;;
SP;35;43600;Rifaina;3.608;;
SP;35;43709;Rincão;10.809;;
SP;35;43808;Rinópolis;10.116;;
SP;35;43907;Rio Claro;201.473;;
SP;35;44004;Rio das Pedras;33.464;;
SP;35;44103;Rio Grande da Serra;48.861;;
SP;35;44202;Riolândia;11.928;;
SP;35;44251;Rosana;18.124;;
SP;35;44301;Roseira;10.429;;
SP;35;44400;Rubiácea;3.015;;
SP;35;44509;Rubinéia;3.081;;
SP;35;44608;Sabino;5.526;;
SP;35;44707;Sagres;2.454;;
SP;35;44806;Sales;6.074;;
SP;35;44905;Sales Oliveira;11.541;;
SP;35;45001;Salesópolis;16.797;;
SP;35;45100;Salmourão;5.187;;
SP;35;45159;Saltinho;7.919;;
SP;35;45209;Salto;115.193;;
SP;35;45308;Salto de Pirapora;43.990;;
SP;35;45407;Salto Grande;9.255;;
SP;35;45506;Sandovalina;4.126;;
SP;35;45605;Santa Adélia;15.255;;
SP;35;45704;Santa Albertina;5.985;;
SP;35;45803;Santa Bárbara d'Oeste;191.024;;
SP;35;46009;Santa Branca;14.601;;
SP;35;46108;Santa Clara d'Oeste;2.136;;
SP;35;46207;Santa Cruz da Conceição;4.371;;
SP;35;46256;Santa Cruz da Esperança;2.097;;
SP;35;46306;Santa Cruz das Palmeiras;33.106;;
SP;35;46405;Santa Cruz do Rio Pardo;46.893;;
SP;35;46504;Santa Ernestina;5.672;;
SP;35;46603;Santa Fé do Sul;31.578;;
SP;35;46702;Santa Gertrudes;25.192;;
SP;35;46801;Santa Isabel;55.476;;
SP;35;46900;Santa Lúcia;8.723;;
SP;35;47007;Santa Maria da Serra;5.962;;
SP;35;47106;Santa Mercedes;2.941;;
SP;35;47205;Santana da Ponte Pensa;1.573;;
SP;35;47304;Santana de Parnaíba;129.261;;
SP;35;47403;Santa Rita d'Oeste;2.554;;
SP;35;47502;Santa Rita do Passa Quatro;27.546;;
SP;35;47601;Santa Rosa de Viterbo;25.869;;
SP;35;47650;Santa Salete;1.530;;
SP;35;47700;Santo Anastácio;21.037;;
SP;35;47809;Santo André;712.749;;
SP;35;47908;Santo Antônio da Alegria;6.785;;
SP;35;48005;Santo Antônio de Posse;22.597;;
SP;35;48054;Santo Antônio do Aracanguá;8.228;;
SP;35;48104;Santo Antônio do Jardim;6.041;;
SP;35;48203;Santo Antônio do Pinhal;6.784;;
SP;35;48302;Santo Expedito;3.035;;
SP;35;48401;Santópolis do Aguapeí;4.650;;
SP;35;48500;Santos;434.359;;
SP;35;48609;São Bento do Sapucaí;10.880;;
SP;35;48708;São Bernardo do Campo;822.242;;
SP;35;48807;São Caetano do Sul;158.825;;
SP;35;48906;São Carlos;243.765;;
SP;35;49003;São Francisco;2.854;;
SP;35;49102;São João da Boa Vista;89.564;;
SP;35;49201;São João das Duas Pontes;2.607;;
SP;35;49250;São João de Iracema;1.894;;
SP;35;49300;São João do Pau d'Alho;2.136;;
SP;35;49409;São Joaquim da Barra;50.520;;
SP;35;49508;São José da Bela Vista;8.854;;
SP;35;49607;São José do Barreiro;4.183;;
SP;35;49706;São José do Rio Pardo;54.563;;
SP;35;49805;São José do Rio Preto;446.649;;
SP;35;49904;São José dos Campos;695.992;;
SP;35;49953;São Lourenço da Serra;15.323;;
SP;35;50001;São Luís do Paraitinga;10.735;;
SP;35;50100;São Manuel;40.532;;
SP;35;50209;São Miguel Arcanjo;32.840;;
SP;35;50308;São Paulo;12.038.175;;
SP;35;50407;São Pedro;34.595;;
SP;35;50506;São Pedro do Turvo;7.596;;
SP;35;50605;São Roque;87.506;;
SP;35;50704;São Sebastião;84.294;;
SP;35;50803;São Sebastião da Grama;12.335;;
SP;35;50902;São Simão;15.165;;
SP;35;51009;São Vicente;357.989;;
SP;35;51108;Sarapuí;9.936;;
SP;35;51207;Sarutaiá;3.687;;
SP;35;51306;Sebastianópolis do Sul;3.373;;
SP;35;51405;Serra Azul;13.516;;
SP;35;51504;Serrana;43.293;;
SP;35;51603;Serra Negra;28.534;;
SP;35;51702;Sertãozinho;121.412;;
SP;35;51801;Sete Barras;13.098;;
SP;35;51900;Severínia;16.962;;
SP;35;52007;Silveiras;6.193;;
SP;35;52106;Socorro;39.896;;
SP;35;52205;Sorocaba;652.481;;
SP;35;52304;Sud Mennucci;7.723;;
SP;35;52403;Sumaré;269.522;;
SP;35;52502;Suzano;288.056;;
SP;35;52551;Suzanápolis;3.790;;
SP;35;52601;Tabapuã;12.178;;
SP;35;52700;Tabatinga;16.021;;
SP;35;52809;Taboão da Serra;275.948;;
SP;35;52908;Taciba;6.152;;
SP;35;53005;Taguaí;12.851;;
SP;35;53104;Taiaçu;6.230;;
SP;35;53203;Taiúva;5.604;;
SP;35;53302;Tambaú;23.241;;
SP;35;53401;Tanabi;25.597;;
SP;35;53500;Tapiraí;8.010;;
SP;35;53609;Tapiratiba;13.069;;
SP;35;53658;Taquaral;2.821;;
SP;35;53708;Taquaritinga;56.771;;
SP;35;53807;Taquarituba;23.202;;
SP;35;53856;Taquarivaí;5.660;;
SP;35;53906;Tarabai;7.236;;
SP;35;53955;Tarumã;14.378;;
SP;35;54003;Tatuí;117.823;;
SP;35;54102;Taubaté;305.174;;
SP;35;54201;Tejupá;4.713;;
SP;35;54300;Teodoro Sampaio;22.795;;
SP;35;54409;Terra Roxa;9.164;;
SP;35;54508;Tietê;40.613;;
SP;35;54607;Timburi;2.695;;
SP;35;54656;Torre de Pedra;2.385;;
SP;35;54706;Torrinha;9.890;;
SP;35;54755;Trabiju;1.677;;
SP;35;54805;Tremembé;45.414;;
SP;35;54904;Três Fronteiras;5.743;;
SP;35;54953;Tuiuti;6.612;;
SP;35;55000;Tupã;65.705;;
SP;35;55109;Tupi Paulista;15.238;;
SP;35;55208;Turiúba;2.013;;
SP;35;55307;Turmalina;1.854;;
SP;35;55356;Ubarana;5.996;;
SP;35;55406;Ubatuba;87.364;;
SP;35;55505;Ubirajara;4.711;;
SP;35;55604;Uchoa;10.008;;
SP;35;55703;União Paulista;1.773;;
SP;35;55802;Urânia;9.141;;
SP;35;55901;Uru;1.218;;
SP;35;56008;Urupês;13.580;;
SP;35;56107;Valentim Gentil;12.610;;
SP;35;56206;Valinhos;122.163;;
SP;35;56305;Valparaíso;25.316;;
SP;35;56354;Vargem;10.000;;
SP;35;56404;Vargem Grande do Sul;42.061;;
SP;35;56453;Vargem Grande Paulista;49.542;;
SP;35;56503;Várzea Paulista;117.772;;
SP;35;56602;Vera Cruz;10.980;;
SP;35;56701;Vinhedo;73.855;;
SP;35;56800;Viradouro;18.542;;
SP;35;56909;Vista Alegre do Alto;8.171;;
SP;35;56958;Vitória Brasil;1.827;;
SP;35;57006;Votorantim;118.858;;
SP;35;57105;Votuporanga;92.032;;
SP;35;57154;Zacarias;2.605;;
SP;35;57204;Chavantes;12.486;;
SP;35;57303;Estiva Gerbi;10.971;;
PR;41;00103;Abatiá;7.795;;
PR;41;00202;Adrianópolis;6.293;;
PR;41;00301;Agudos do Sul;9.073;;
PR;41;00400;Almirante Tamandaré;114.129;;
PR;41;00459;Altamira do Paraná;3.143;;
PR;41;00509;Altônia;21.867;;
PR;41;00608;Alto Paraná;14.606;;
PR;41;00707;Alto Piquiri;10.253;;
PR;41;00806;Alvorada do Sul;11.148;;
PR;41;00905;Amaporã;6.019;;
PR;41;01002;Ampére;18.740;;
PR;41;01051;Anahy;2.908;;
PR;41;01101;Andirá;20.822;;
PR;41;01150;Ângulo;2.969;;
PR;41;01200;Antonina;19.418;;
PR;41;01309;Antônio Olinto;7.582;;
PR;41;01408;Apucarana;131.571;;
PR;41;01507;Arapongas;116.960;;
PR;41;01606;Arapoti;27.728;;
PR;41;01655;Arapuã;3.384;;
PR;41;01705;Araruna;14.056;;
PR;41;01804;Araucária;135.459;;
PR;41;01853;Ariranha do Ivaí;2.330;;
PR;41;01903;Assaí;16.104;;
PR;41;02000;Assis Chateaubriand;34.046;;
PR;41;02109;Astorga;26.087;;
PR;41;02208;Atalaia;4.002;;
PR;41;02307;Balsa Nova;12.471;;
PR;41;02406;Bandeirantes;32.562;;
PR;41;02505;Barbosa Ferraz;12.393;;
PR;41;02604;Barracão;10.273;;
PR;41;02703;Barra do Jacaré;2.825;;
PR;41;02752;Bela Vista da Caroba;3.811;;
PR;41;02802;Bela Vista do Paraíso;15.634;;
PR;41;02901;Bituruna;16.511;;
PR;41;03008;Boa Esperança;4.438;;
PR;41;03024;Boa Esperança do Iguaçu;2.694;;
PR;41;03040;Boa Ventura de São Roque;6.674;;
PR;41;03057;Boa Vista da Aparecida;7.939;;
PR;41;03107;Bocaiúva do Sul;12.320;;
PR;41;03156;Bom Jesus do Sul;3.755;;
PR;41;03206;Bom Sucesso;6.982;;
PR;41;03222;Bom Sucesso do Sul;3.361;;
PR;41;03305;Borrazópolis;7.387;;
PR;41;03354;Braganey;5.714;;
PR;41;03370;Brasilândia do Sul;2.990;;
PR;41;03404;Cafeara;2.892;;
PR;41;03453;Cafelândia;16.896;;
PR;41;03479;Cafezal do Sul;4.266;;
PR;41;03503;Califórnia;8.545;;
PR;41;03602;Cambará;25.287;;
PR;41;03701;Cambé;104.592;;
PR;41;03800;Cambira;7.759;;
PR;41;03909;Campina da Lagoa;15.144;;
PR;41;03958;Campina do Simão;4.079;;
PR;41;04006;Campina Grande do Sul;42.187;;
PR;41;04055;Campo Bonito;4.210;;
PR;41;04105;Campo do Tenente;7.762;;
PR;41;04204;Campo Largo;125.719;;
PR;41;04253;Campo Magro;27.884;;
PR;41;04303;Campo Mourão;93.547;;
PR;41;04402;Cândido de Abreu;16.198;;
PR;41;04428;Candói;15.901;;
PR;41;04451;Cantagalo;13.478;;
PR;41;04501;Capanema;19.320;;
PR;41;04600;Capitão Leônidas Marques;15.788;;
PR;41;04659;Carambeí;21.939;;
PR;41;04709;Carlópolis;14.384;;
PR;41;04808;Cascavel;316.226;;
PR;41;04907;Castro;71.159;;
PR;41;05003;Catanduvas;10.455;;
PR;41;05102;Centenário do Sul;11.279;;
PR;41;05201;Cerro Azul;17.821;;
PR;41;05300;Céu Azul;11.707;;
PR;41;05409;Chopinzinho;19.951;;
PR;41;05508;Cianorte;78.553;;
PR;41;05607;Cidade Gaúcha;12.199;;
PR;41;05706;Clevelândia;17.311;;
PR;41;05805;Colombo;234.941;;
PR;41;05904;Colorado;23.811;;
PR;41;06001;Congonhinhas;8.779;;
PR;41;06100;Conselheiro Mairinck;3.849;;
PR;41;06209;Contenda;17.745;;
PR;41;06308;Corbélia;17.135;;
PR;41;06407;Cornélio Procópio;48.615;;
PR;41;06456;Coronel Domingos Soares;7.607;;
PR;41;06506;Coronel Vivida;21.755;;
PR;41;06555;Corumbataí do Sul;3.682;;
PR;41;06571;Cruzeiro do Iguaçu;4.373;;
PR;41;06605;Cruzeiro do Oeste;21.197;;
PR;41;06704;Cruzeiro do Sul;4.628;;
PR;41;06803;Cruz Machado;18.858;;
PR;41;06852;Cruzmaltina;3.128;;
PR;41;06902;Curitiba;1.893.997;;
PR;41;07009;Curiúva;14.911;;
PR;41;07108;Diamante do Norte;5.425;;
PR;41;07124;Diamante do Sul;3.562;;
PR;41;07157;Diamante D'Oeste;5.277;;
PR;41;07207;Dois Vizinhos;39.500;;
PR;41;07256;Douradina;8.335;;
PR;41;07306;Doutor Camargo;6.058;;
PR;41;07405;Enéas Marques;6.182;;
PR;41;07504;Engenheiro Beltrão;14.311;;
PR;41;07520;Esperança Nova;1.875;;
PR;41;07538;Entre Rios do Oeste;4.357;;
PR;41;07546;Espigão Alto do Iguaçu;4.494;;
PR;41;07553;Farol;3.355;;
PR;41;07603;Faxinal;17.233;;
PR;41;07652;Fazenda Rio Grande;93.730;;
PR;41;07702;Fênix;4.903;;
PR;41;07736;Fernandes Pinheiro;5.929;;
PR;41;07751;Figueira;8.222;;
PR;41;07801;Floraí;5.114;;
PR;41;07850;Flor da Serra do Sul;4.792;;
PR;41;07900;Floresta;6.535;;
PR;41;08007;Florestópolis;11.145;;
PR;41;08106;Flórida;2.685;;
PR;41;08205;Formosa do Oeste;7.214;;
PR;41;08304;Foz do Iguaçu;263.915;;
PR;41;08320;Francisco Alves;6.382;;
PR;41;08403;Francisco Beltrão;87.491;;
PR;41;08452;Foz do Jordão;5.144;;
PR;41;08502;General Carneiro;14.038;;
PR;41;08551;Godoy Moreira;3.211;;
PR;41;08601;Goioerê;29.683;;
PR;41;08650;Goioxim;7.482;;
PR;41;08700;Grandes Rios;6.251;;
PR;41;08809;Guaíra;32.784;;
PR;41;08908;Guairaçá;6.562;;
PR;41;08957;Guamiranga;8.552;;
PR;41;09005;Guapirama;3.942;;
PR;41;09104;Guaporema;2.291;;
PR;41;09203;Guaraci;5.463;;
PR;41;09302;Guaraniaçu;13.817;;
PR;41;09401;Guarapuava;179.256;;
PR;41;09500;Guaraqueçaba;7.944;;
PR;41;09609;Guaratuba;35.588;;
PR;41;09658;Honório Serpa;5.705;;
PR;41;09708;Ibaiti;30.888;;
PR;41;09757;Ibema;6.374;;
PR;41;09807;Ibiporã;52.848;;
PR;41;09906;Icaraíma;8.561;;
PR;41;10003;Iguaraçu;4.309;;
PR;41;10052;Iguatu;2.303;;
PR;41;10078;Imbaú;12.550;;
PR;41;10102;Imbituva;31.391;;
PR;41;10201;Inácio Martins;11.319;;
PR;41;10300;Inajá;3.128;;
PR;41;10409;Indianópolis;4.493;;
PR;41;10508;Ipiranga;15.059;;
PR;41;10607;Iporã;14.794;;
PR;41;10656;Iracema do Oeste;2.487;;
PR;41;10706;Irati;60.070;;
PR;41;10805;Iretama;10.648;;
PR;41;10904;Itaguajé;4.629;;
PR;41;10953;Itaipulândia;10.413;;
PR;41;11001;Itambaracá;6.835;;
PR;41;11100;Itambé;6.201;;
PR;41;11209;Itapejara d'Oeste;11.571;;
PR;41;11258;Itaperuçu;27.131;;
PR;41;11308;Itaúna do Sul;3.288;;
PR;41;11407;Ivaí;13.714;;
PR;41;11506;Ivaiporã;32.715;;
PR;41;11555;Ivaté;8.067;;
PR;41;11605;Ivatuba;3.220;;
PR;41;11704;Jaboti;5.226;;
PR;41;11803;Jacarezinho;40.253;;
PR;41;11902;Jaguapitã;13.287;;
PR;41;12009;Jaguariaíva;34.647;;
PR;41;12108;Jandaia do Sul;21.273;;
PR;41;12207;Janiópolis;6.005;;
PR;41;12306;Japira;5.078;;
PR;41;12405;Japurá;9.238;;
PR;41;12504;Jardim Alegre;12.104;;
PR;41;12603;Jardim Olinda;1.403;;
PR;41;12702;Jataizinho;12.560;;
PR;41;12751;Jesuítas;8.912;;
PR;41;12801;Joaquim Távora;11.639;;
PR;41;12900;Jundiaí do Sul;3.443;;
PR;41;12959;Juranda;7.669;;
PR;41;13007;Jussara;6.995;;
PR;41;13106;Kaloré;4.402;;
PR;41;13205;Lapa;47.814;;
PR;41;13254;Laranjal;6.248;;
PR;41;13304;Laranjeiras do Sul;32.228;;
PR;41;13403;Leópolis;4.147;;
PR;41;13429;Lidianópolis;3.717;;
PR;41;13452;Lindoeste;5.129;;
PR;41;13502;Loanda;22.754;;
PR;41;13601;Lobato;4.721;;
PR;41;13700;Londrina;553.393;;
PR;41;13734;Luiziana;7.463;;
PR;41;13759;Lunardelli;5.095;;
PR;41;13809;Lupionópolis;4.885;;
PR;41;13908;Mallet;13.611;;
PR;41;14005;Mamborê;13.870;;
PR;41;14104;Mandaguaçu;21.920;;
PR;41;14203;Mandaguari;34.425;;
PR;41;14302;Mandirituba;25.287;;
PR;41;14351;Manfrinópolis;2.907;;
PR;41;14401;Mangueirinha;17.301;;
PR;41;14500;Manoel Ribas;13.684;;
PR;41;14609;Marechal Cândido Rondon;51.306;;
PR;41;14708;Maria Helena;5.957;;
PR;41;14807;Marialva;34.675;;
PR;41;14906;Marilândia do Sul;9.073;;
PR;41;15002;Marilena;7.150;;
PR;41;15101;Mariluz;10.548;;
PR;41;15200;Maringá;403.063;;
PR;41;15309;Mariópolis;6.612;;
PR;41;15358;Maripá;5.784;;
PR;41;15408;Marmeleiro;14.505;;
PR;41;15457;Marquinho;4.826;;
PR;41;15507;Marumbi;4.760;;
PR;41;15606;Matelândia;17.491;;
PR;41;15705;Matinhos;33.024;;
