;;;;;;;
ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2013;;;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;;;
SP;35;06508;Birigui;115.898;;;
SP;35;06607;Biritiba-Mirim;30.492;;;
SP;35;06706;Boa Esperança do Sul;14.356;;;
SP;35;06805;Bocaina;11.568;;;
SP;35;06904;Bofete;10.504;;;
SP;35;07001;Boituva;53.431;;;
SP;35;07100;Bom Jesus dos Perdões;21.976;;;
SP;35;07159;Bom Sucesso de Itararé;3.772;;;
SP;35;07209;Borá;834;;;
SP;35;07308;Boracéia;4.540;;;
SP;35;07407;Borborema;15.335;;;
SP;35;07456;Borebi;2.458;;;
SP;35;07506;Botucatu;136.269;;;
SP;35;07605;Bragança Paulista;156.995;;;
SP;35;07704;Braúna;5.345;;;
SP;35;07753;Brejo Alegre;2.723;;;
SP;35;07803;Brodowski;22.797;;;
SP;35;07902;Brotas;22.959;;;
SP;35;08009;Buri;19.395;;;
SP;35;08108;Buritama;16.312;;;
SP;35;08207;Buritizal;4.279;;;
SP;35;08306;Cabrália Paulista;4.430;;;
SP;35;08405;Cabreúva;45.112;;;
SP;35;08504;Caçapava;89.668;;;
SP;35;08603;Cachoeira Paulista;31.791;;;
SP;35;08702;Caconde;18.926;;;
SP;35;08801;Cafelândia;17.346;;;
SP;35;08900;Caiabu;4.201;;;
SP;35;09007;Caieiras;93.215;;;
SP;35;09106;Caiuá;5.418;;;
SP;35;09205;Cajamar;69.584;;;
SP;35;09254;Cajati;29.059;;;
SP;35;09304;Cajobi;10.232;;;
SP;35;09403;Cajuru;24.783;;;
SP;35;09452;Campina do Monte Alegre;5.836;;;
SP;35;09502;Campinas;1.144.862;;;
SP;35;09601;Campo Limpo Paulista;79.091;;;
SP;35;09700;Campos do Jordão;50.221;;;
SP;35;09809;Campos Novos Paulista;4.776;;;
SP;35;09908;Cananéia;12.598;;;
SP;35;09957;Canas;4.722;;;
SP;35;10005;Cândido Mota;30.993;;;
SP;35;10104;Cândido Rodrigues;2.767;;;
SP;35;10153;Canitar;4.737;;;
SP;35;10203;Capão Bonito;47.510;;;
SP;35;10302;Capela do Alto;18.933;;;
SP;35;10401;Capivari;51.949;;;
SP;35;10500;Caraguatatuba;109.678;;;
SP;35;10609;Carapicuíba;387.788;;;
SP;35;10708;Cardoso;12.233;;;
SP;35;10807;Casa Branca;29.597;;;
SP;35;10906;Cássia dos Coqueiros;2.657;;;
SP;35;11003;Castilho;19.360;;;
SP;35;11102;Catanduva;118.209;;;
SP;35;11201;Catiguá;7.502;;;
SP;35;11300;Cedral;8.553;;;
SP;35;11409;Cerqueira César;18.703;;;
SP;35;11508;Cerquilho;43.473;;;
SP;35;11607;Cesário Lange;16.717;;;
SP;35;11706;Charqueada;16.092;;;
SP;35;57204;Chavantes;12.480;;;
SP;35;11904;Clementina;7.717;;;
SP;35;12001;Colina;18.107;;;
SP;35;12100;Colômbia;6.196;;;
SP;35;12209;Conchal;26.689;;;
SP;35;12308;Conchas;17.162;;;
SP;35;12407;Cordeirópolis;22.648;;;
SP;35;12506;Coroados;5.615;;;
SP;35;12605;Coronel Macedo;5.009;;;
SP;35;12704;Corumbataí;4.018;;;
SP;35;12803;Cosmópolis;64.415;;;
SP;35;12902;Cosmorama;7.404;;;
SP;35;13009;Cotia;220.941;;;
SP;35;13108;Cravinhos;33.543;;;
SP;35;13207;Cristais Paulista;8.089;;;
SP;35;13306;Cruzália;2.260;;;
SP;35;13405;Cruzeiro;80.408;;;
SP;35;13504;Cubatão;125.178;;;
SP;35;13603;Cunha;22.251;;;
SP;35;13702;Descalvado;32.595;;;
SP;35;13801;Diadema;406.718;;;
SP;35;13850;Dirce Reis;1.760;;;
SP;35;13900;Divinolândia;11.604;;;
SP;35;14007;Dobrada;8.432;;;
SP;35;14106;Dois Córregos;26.126;;;
SP;35;14205;Dolcinópolis;2.148;;;
SP;35;14304;Dourado;8.884;;;
SP;35;14403;Dracena;45.346;;;
SP;35;14502;Duartina;12.585;;;
SP;35;14601;Dumont;8.874;;;
SP;35;14700;Echaporã;6.389;;;
SP;35;14809;Eldorado;15.238;;;
SP;35;14908;Elias Fausto;16.762;;;
SP;35;14924;Elisiário;3.359;;;
SP;35;14957;Embaúba;2.486;;;
SP;35;15004;Embu das Artes;256.247;;;
SP;35;15103;Embu-Guaçu;66.273;;;
SP;35;15129;Emilianópolis;3.149;;;
SP;35;15152;Engenheiro Coelho;17.681;;;
SP;35;15186;Espírito Santo do Pinhal;43.611;;;
SP;35;15194;Espírito Santo do Turvo;4.525;;;
SP;35;57303;Estiva Gerbi;10.669;;;
SP;35;15301;Estrela do Norte;2.752;;;
SP;35;15202;Estrela d'Oeste;8.458;;;
SP;35;15350;Euclides da Cunha Paulista;9.729;;;
SP;35;15400;Fartura;15.889;;;
SP;35;15608;Fernando Prestes;5.736;;;
SP;35;15509;Fernandópolis;67.543;;;
SP;35;15657;Fernão;1.646;;;
SP;35;15707;Ferraz de Vasconcelos;180.326;;;
SP;35;15806;Flora Rica;1.699;;;
SP;35;15905;Floreal;3.042;;;
SP;35;16002;Flórida Paulista;13.704;;;
SP;35;16101;Florínia;2.843;;;
SP;35;16200;Franca;336.734;;;
SP;35;16309;Francisco Morato;164.718;;;
SP;35;16408;Franco da Rocha;141.824;;;
SP;35;16507;Gabriel Monteiro;2.790;;;
SP;35;16606;Gália;7.019;;;
SP;35;16705;Garça;44.479;;;
SP;35;16804;Gastão Vidigal;4.482;;;
SP;35;16853;Gavião Peixoto;4.635;;;
SP;35;16903;General Salgado;10.970;;;
SP;35;17000;Getulina;11.209;;;
SP;35;17109;Glicério;4.745;;;
SP;35;17208;Guaiçara;11.385;;;
SP;35;17307;Guaimbê;5.654;;;
SP;35;17406;Guaíra;39.314;;;
SP;35;17505;Guapiaçu;19.409;;;
SP;35;17604;Guapiara;18.129;;;
SP;35;17703;Guará;20.733;;;
SP;35;17802;Guaraçaí;8.586;;;
SP;35;17901;Guaraci;10.584;;;
SP;35;18008;Guarani d'Oeste;2.023;;;
SP;35;18107;Guarantã;6.629;;;
SP;35;18206;Guararapes;32.023;;;
SP;35;18305;Guararema;27.679;;;
SP;35;18404;Guaratinguetá;117.663;;;
SP;35;18503;Guareí;16.149;;;
SP;35;18602;Guariba;37.747;;;
SP;35;18701;Guarujá;306.683;;;
SP;35;18800;Guarulhos;1.299.249;;;
SP;35;18859;Guatapará;7.341;;;
SP;35;18909;Guzolândia;5.023;;;
SP;35;19006;Herculândia;9.154;;;
SP;35;19055;Holambra;12.707;;;
SP;35;19071;Hortolândia;209.139;;;
SP;35;19105;Iacanga;10.776;;;
SP;35;19204;Iacri;6.530;;;
SP;35;19253;Iaras;7.431;;;
SP;35;19303;Ibaté;32.810;;;
SP;35;19402;Ibirá;11.615;;;
SP;35;19501;Ibirarema;7.203;;;
SP;35;19600;Ibitinga;56.531;;;
SP;35;19709;Ibiúna;75.241;;;
SP;35;19808;Icém;7.877;;;
SP;35;19907;Iepê;7.966;;;
SP;35;20004;Igaraçu do Tietê;24.299;;;
SP;35;20103;Igarapava;29.365;;;
SP;35;20202;Igaratá;9.251;;;
SP;35;20301;Iguape;30.124;;;
SP;35;20426;Ilha Comprida;9.908;;;
SP;35;20442;Ilha Solteira;26.138;;;
SP;35;20400;Ilhabela;30.983;;;
SP;35;20509;Indaiatuba;222.042;;;
SP;35;20608;Indiana;4.951;;;
SP;35;20707;Indiaporã;3.988;;;
SP;35;20806;Inúbia Paulista;3.826;;;
SP;35;20905;Ipaussu;14.383;;;
SP;35;21002;Iperó;31.745;;;
SP;35;21101;Ipeúna;6.638;;;
SP;35;21150;Ipiguá;4.858;;;
SP;35;21200;Iporanga;4.369;;;
SP;35;21309;Ipuã;15.184;;;
SP;35;21408;Iracemápolis;21.815;;;
SP;35;21507;Irapuã;7.666;;;
SP;35;21606;Irapuru;8.123;;;
SP;35;21705;Itaberá;18.158;;;
SP;35;21804;Itaí;25.535;;;
SP;35;21903;Itajobi;15.104;;;
SP;35;22000;Itaju;3.505;;;
SP;35;22109;Itanhaém;93.696;;;
SP;35;22158;Itaóca;3.332;;;
SP;35;22208;Itapecerica da Serra;163.363;;;
SP;35;22307;Itapetininga;153.810;;;
SP;35;22406;Itapeva;91.807;;;
SP;35;22505;Itapevi;217.005;;;
SP;35;22604;Itapira;72.048;;;
SP;35;22653;Itapirapuã Paulista;4.081;;;
SP;35;22703;Itápolis;41.920;;;
SP;35;22802;Itaporanga;15.064;;;
SP;35;22901;Itapuí;13.023;;;
SP;35;23008;Itapura;4.629;;;
SP;35;23107;Itaquaquecetuba;344.558;;;
SP;35;23206;Itararé;49.818;;;
SP;35;23305;Itariri;16.441;;;
SP;35;23404;Itatiba;109.907;;;
SP;35;23503;Itatinga;19.297;;;
SP;35;23602;Itirapina;16.709;;;
SP;35;23701;Itirapuã;6.232;;;
SP;35;23800;Itobi;7.807;;;
SP;35;23909;Itu;163.882;;;
SP;35;24006;Itupeva;51.082;;;
SP;35;24105;Ituverava;40.552;;;
SP;35;24204;Jaborandi;6.846;;;
SP;35;24303;Jaboticabal;75.041;;;
SP;35;24402;Jacareí;223.064;;;
SP;35;24501;Jaci;6.233;;;
SP;35;24600;Jacupiranga;17.801;;;
SP;35;24709;Jaguariúna;49.497;;;
SP;35;24808;Jales;48.724;;;
SP;35;24907;Jambeiro;5.868;;;
SP;35;25003;Jandira;116.041;;;
SP;35;25102;Jardinópolis;40.640;;;
SP;35;25201;Jarinu;26.353;;;
SP;35;25300;Jaú;140.077;;;
SP;35;25409;Jeriquara;3.230;;;
SP;35;25508;Joanópolis;12.492;;;
SP;35;25607;João Ramalho;4.361;;;
SP;35;25706;José Bonifácio;34.846;;;
SP;35;25805;Júlio Mesquita;4.639;;;
SP;35;25854;Jumirim;3.042;;;
SP;35;25904;Jundiaí;393.920;;;
SP;35;26001;Junqueirópolis;19.765;;;
SP;35;26100;Juquiá;19.535;;;
SP;35;26209;Juquitiba;30.239;;;
SP;35;26308;Lagoinha;4.966;;;
SP;35;26407;Laranjal Paulista;26.853;;;
SP;35;26506;Lavínia;9.995;;;
SP;35;26605;Lavrinhas;6.950;;;
SP;35;26704;Leme;97.505;;;
SP;35;26803;Lençóis Paulista;65.026;;;
SP;35;26902;Limeira;291.748;;;
SP;35;27009;Lindóia;7.265;;;
SP;35;27108;Lins;75.117;;;
SP;35;27207;Lorena;86.337;;;
SP;35;27256;Lourdes;2.227;;;
SP;35;27306;Louveira;41.700;;;
SP;35;27405;Lucélia;20.918;;;
SP;35;27504;Lucianópolis;2.345;;;
SP;35;27603;Luís Antônio;12.704;;;
SP;35;27702;Luiziânia;5.384;;;
SP;35;27801;Lupércio;4.523;;;
SP;35;27900;Lutécia;2.754;;;
SP;35;28007;Macatuba;16.909;;;
SP;35;28106;Macaubal;7.978;;;
SP;35;28205;Macedônia;3.756;;;
SP;35;28304;Magda;3.246;;;
SP;35;28403;Mairinque;45.436;;;
SP;35;28502;Mairiporã;88.883;;;
SP;35;28601;Manduri;9.464;;;
SP;35;28700;Marabá Paulista;5.251;;;
SP;35;28809;Maracaí;13.842;;;
SP;35;28858;Marapoama;2.818;;;
SP;35;28908;Mariápolis;4.057;;;
SP;35;29005;Marília;228.618;;;
SP;35;29104;Marinópolis;2.160;;;
SP;35;29203;Martinópolis;25.473;;;
SP;35;29302;Matão;80.528;;;
SP;35;29401;Mauá;444.136;;;
SP;35;29500;Mendonça;5.014;;;
SP;35;29609;Meridiano;3.934;;;
SP;35;29658;Mesópolis;1.935;;;
SP;35;29708;Miguelópolis;21.471;;;
SP;35;29807;Mineiros do Tietê;12.583;;;
SP;35;30003;Mira Estrela;2.968;;;
SP;35;29906;Miracatu;20.790;;;
SP;35;30102;Mirandópolis;28.758;;;
SP;35;30201;Mirante do Paranapanema;17.820;;;
SP;35;30300;Mirassol;56.910;;;
SP;35;30409;Mirassolândia;4.574;;;
SP;35;30508;Mococa;68.590;;;
SP;35;30607;Mogi das Cruzes;414.907;;;
SP;35;30706;Mogi Guaçu;144.963;;;
SP;35;30805;Moji Mirim;90.558;;;
SP;35;30904;Mombuca;3.411;;;
SP;35;31001;Monções;2.219;;;
SP;35;31100;Mongaguá;50.641;;;
SP;35;31209;Monte Alegre do Sul;7.593;;;
SP;35;31308;Monte Alto;48.907;;;
SP;35;31407;Monte Aprazível;23.294;;;
SP;35;31506;Monte Azul Paulista;19.376;;;
SP;35;31605;Monte Castelo;4.187;;;
SP;35;31803;Monte Mor;53.488;;;
SP;35;31704;Monteiro Lobato;4.381;;;
SP;35;31902;Morro Agudo;30.991;;;
SP;35;32009;Morungaba;12.621;;;
SP;35;32058;Motuca;4.534;;;
SP;35;32108;Murutinga do Sul;4.375;;;
SP;35;32157;Nantes;2.905;;;
SP;35;32207;Narandiba;4.564;;;
SP;35;32306;Natividade da Serra;6.821;;;
SP;35;32405;Nazaré Paulista;17.451;;;
SP;35;32504;Neves Paulista;9.017;;;
SP;35;32603;Nhandeara;11.203;;;
SP;35;32702;Nipoã;4.669;;;
SP;35;32801;Nova Aliança;6.367;;;
SP;35;32827;Nova Campina;9.100;;;
SP;35;32843;Nova Canaã Paulista;2.087;;;
SP;35;32868;Nova Castilho;1.195;;;
SP;35;32900;Nova Europa;10.108;;;
SP;35;33007;Nova Granada;20.346;;;
SP;35;33106;Nova Guataporanga;2.270;;;
SP;35;33205;Nova Independência;3.423;;;
SP;35;33304;Nova Luzitânia;3.728;;;
SP;35;33403;Nova Odessa;55.229;;;
SP;35;33254;Novais;5.089;;;
SP;35;33502;Novo Horizonte;38.828;;;
SP;35;33601;Nuporanga;7.164;;;
SP;35;33700;Ocauçu;4.296;;;
SP;35;33809;Óleo;2.676;;;
SP;35;33908;Olímpia;52.650;;;
SP;35;34005;Onda Verde;4.128;;;
SP;35;34104;Oriente;6.366;;;
SP;35;34203;Orindiúva;6.244;;;
SP;35;34302;Orlândia;42.020;;;
SP;35;34401;Osasco;691.652;;;
SP;35;34500;Oscar Bressane;2.614;;;
SP;35;34609;Osvaldo Cruz;32.229;;;
SP;35;34708;Ourinhos;108.674;;;
SP;35;34807;Ouro Verde;8.216;;;
SP;35;34757;Ouroeste;9.215;;;
SP;35;34906;Pacaembu;13.829;;;
SP;35;35002;Palestina;11.904;;;
SP;35;35101;Palmares Paulista;11.922;;;
SP;35;35200;Palmeira d'Oeste;9.700;;;
SP;35;35309;Palmital;21.987;;;
SP;35;35408;Panorama;15.288;;;
SP;35;35507;Paraguaçu Paulista;44.310;;;
SP;35;35606;Paraibuna;18.040;;;
SP;35;35705;Paraíso;6.207;;;
SP;35;35804;Paranapanema;18.965;;;
SP;35;35903;Paranapuã;3.983;;;
SP;35;36000;Parapuã;11.124;;;
SP;35;36109;Pardinho;5.979;;;
SP;35;36208;Pariquera-Açu;19.239;;;
SP;35;36257;Parisi;2.118;;;
SP;35;36307;Patrocínio Paulista;13.821;;;
SP;35;36406;Paulicéia;6.807;;;
SP;35;36505;Paulínia;92.668;;;
SP;35;36570;Paulistânia;1.836;;;
SP;35;36604;Paulo de Faria;8.893;;;
SP;35;36703;Pederneiras;44.073;;;
SP;35;36802;Pedra Bela;6.009;;;
SP;35;36901;Pedranópolis;2.595;;;
SP;35;37008;Pedregulho;16.382;;;
SP;35;37107;Pedreira;44.509;;;
SP;35;37156;Pedrinhas Paulista;3.054;;;
SP;35;37206;Pedro de Toledo;10.791;;;
SP;35;37305;Penápolis;61.371;;;
SP;35;37404;Pereira Barreto;25.742;;;
SP;35;37503;Pereiras;8.006;;;
SP;35;37602;Peruíbe;63.815;;;
SP;35;37701;Piacatu;5.626;;;
SP;35;37800;Piedade;54.323;;;
SP;35;37909;Pilar do Sul;27.880;;;
SP;35;38006;Pindamonhangaba;157.062;;;
SP;35;38105;Pindorama;16.013;;;
SP;35;38204;Pinhalzinho;14.067;;;
SP;35;38303;Piquerobi;3.665;;;
SP;35;38501;Piquete;14.278;;;
SP;35;38600;Piracaia;26.371;;;
SP;35;38709;Piracicaba;385.287;;;
SP;35;38808;Piraju;29.532;;;
SP;35;38907;Pirajuí;24.098;;;
SP;35;39004;Pirangi;11.112;;;
SP;35;39103;Pirapora do Bom Jesus;17.091;;;
SP;35;39202;Pirapozinho;26.146;;;
SP;35;39301;Pirassununga;73.656;;;
SP;35;39400;Piratininga;12.839;;;
SP;35;39509;Pitangueiras;37.499;;;
SP;35;39608;Planalto;4.808;;;
SP;35;39707;Platina;3.378;;;
SP;35;39806;Poá;112.015;;;
SP;35;39905;Poloni;5.726;;;
SP;35;40002;Pompéia;21.060;;;
SP;35;40101;Pongaí;3.537;;;
SP;35;40200;Pontal;44.236;;;
SP;35;40259;Pontalinda;4.341;;;
SP;35;40309;Pontes Gestal;2.593;;;
SP;35;40408;Populina;4.299;;;
SP;35;40507;Porangaba;9.021;;;
SP;35;40606;Porto Feliz;51.320;;;
SP;35;40705;Porto Ferreira;54.056;;;
SP;35;40754;Potim;21.501;;;
SP;35;40804;Potirendaba;16.401;;;
SP;35;40853;Pracinha;3.315;;;
SP;35;40903;Pradópolis;19.077;;;
SP;35;41000;Praia Grande;287.967;;;
SP;35;41059;Pratânia;4.912;;;
SP;35;41109;Presidente Alves;4.205;;;
SP;35;41208;Presidente Bernardes;13.724;;;
SP;35;41307;Presidente Epitácio;43.155;;;
SP;35;41406;Presidente Prudente;218.960;;;
SP;35;41505;Presidente Venceslau;39.265;;;
SP;35;41604;Promissão;37.985;;;
SP;35;41653;Quadra;3.489;;;
SP;35;41703;Quatá;13.501;;;
SP;35;41802;Queiroz;3.060;;;
SP;35;41901;Queluz;12.234;;;
SP;35;42008;Quintana;6.339;;;
SP;35;42107;Rafard;8.952;;;
SP;35;42206;Rancharia;29.732;;;
SP;35;42305;Redenção da Serra;3.952;;;
SP;35;42404;Regente Feijó;19.468;;;
SP;35;42503;Reginópolis;8.218;;;
SP;35;42602;Registro;56.123;;;
SP;35;42701;Restinga;7.054;;;
SP;35;42800;Ribeira;3.427;;;
SP;35;42909;Ribeirão Bonito;12.750;;;
SP;35;43006;Ribeirão Branco;18.093;;;
SP;35;43105;Ribeirão Corrente;4.510;;;
SP;35;43204;Ribeirão do Sul;4.575;;;
SP;35;43238;Ribeirão dos Índios;2.248;;;
SP;35;43253;Ribeirão Grande;7.667;;;
SP;35;43303;Ribeirão Pires;118.871;;;
SP;35;43402;Ribeirão Preto;649.556;;;
SP;35;43600;Rifaina;3.574;;;
SP;35;43709;Rincão;10.768;;;
SP;35;43808;Rinópolis;10.170;;;
SP;35;43907;Rio Claro;196.821;;;
SP;35;44004;Rio das Pedras;31.982;;;
SP;35;44103;Rio Grande da Serra;47.142;;;
SP;35;44202;Riolândia;11.429;;;
SP;35;43501;Riversul;6.096;;;
SP;35;44251;Rosana;19.156;;;
SP;35;44301;Roseira;10.168;;;
SP;35;44400;Rubiácea;2.917;;;
SP;35;44509;Rubinéia;3.017;;;
SP;35;44608;Sabino;5.452;;;
SP;35;44707;Sagres;2.460;;;
SP;35;44806;Sales;5.853;;;
SP;35;44905;Sales Oliveira;11.225;;;
SP;35;45001;Salesópolis;16.462;;;
SP;35;45100;Salmourão;5.079;;;
SP;35;45159;Saltinho;7.607;;;
SP;35;45209;Salto;112.052;;;
SP;35;45308;Salto de Pirapora;42.710;;;
SP;35;45407;Salto Grande;9.156;;;
SP;35;45506;Sandovalina;3.974;;;
SP;35;45605;Santa Adélia;15.017;;;
SP;35;45704;Santa Albertina;5.941;;;
SP;35;45803;Santa Bárbara d'Oeste;188.302;;;
SP;35;46009;Santa Branca;14.395;;;
SP;35;46108;Santa Clara d'Oeste;2.141;;;
SP;35;46207;Santa Cruz da Conceição;4.251;;;
SP;35;46256;Santa Cruz da Esperança;2.056;;;
SP;35;46306;Santa Cruz das Palmeiras;32.009;;;
SP;35;46405;Santa Cruz do Rio Pardo;46.092;;;
SP;35;46504;Santa Ernestina;5.701;;;
SP;35;46603;Santa Fé do Sul;30.872;;;
SP;35;46702;Santa Gertrudes;23.793;;;
SP;35;46801;Santa Isabel;53.784;;;
SP;35;46900;Santa Lúcia;8.613;;;
SP;35;47007;Santa Maria da Serra;5.776;;;
SP;35;47106;Santa Mercedes;2.929;;;
SP;35;47502;Santa Rita do Passa Quatro;27.411;;;
SP;35;47403;Santa Rita d'Oeste;2.585;;;
SP;35;47601;Santa Rosa de Viterbo;25.246;;;
SP;35;47650;Santa Salete;1.511;;;
SP;35;47205;Santana da Ponte Pensa;1.629;;;
SP;35;47304;Santana de Parnaíba;120.998;;;
SP;35;47700;Santo Anastácio;21.059;;;
SP;35;47809;Santo André;704.942;;;
SP;35;47908;Santo Antônio da Alegria;6.644;;;
SP;35;48005;Santo Antônio de Posse;21.957;;;
SP;35;48054;Santo Antônio do Aracanguá;8.048;;;
SP;35;48104;Santo Antônio do Jardim;6.078;;;
SP;35;48203;Santo Antônio do Pinhal;6.733;;;
SP;35;48302;Santo Expedito;2.963;;;
SP;35;48401;Santópolis do Aguapeí;4.532;;;
SP;35;48500;Santos;433.153;;;
SP;35;48609;São Bento do Sapucaí;10.831;;;
SP;35;48708;São Bernardo do Campo;805.895;;;
SP;35;48807;São Caetano do Sul;156.362;;;
SP;35;48906;São Carlos;236.457;;;
SP;35;49003;São Francisco;2.864;;;
SP;35;49102;São João da Boa Vista;87.912;;;
SP;35;49201;São João das Duas Pontes;2.624;;;
SP;35;49250;São João de Iracema;1.865;;;
SP;35;49300;São João do Pau d'Alho;2.150;;;
SP;35;49409;São Joaquim da Barra;49.259;;;
SP;35;49508;São José da Bela Vista;8.759;;;
SP;35;49607;São José do Barreiro;4.190;;;
SP;35;49706;São José do Rio Pardo;54.024;;;
SP;35;49805;São José do Rio Preto;434.039;;;
SP;35;49904;São José dos Campos;673.255;;;
SP;35;49953;São Lourenço da Serra;14.874;;;
SP;35;50001;São Luís do Paraitinga;10.721;;;
SP;35;50100;São Manuel;40.027;;;
SP;35;50209;São Miguel Arcanjo;32.621;;;
SP;35;50308;São Paulo;11.821.873;;;
SP;35;50407;São Pedro;33.638;;;
SP;35;50506;São Pedro do Turvo;7.508;;;
SP;35;50605;São Roque;84.460;;;
SP;35;50704;São Sebastião;80.379;;;
SP;35;50803;São Sebastião da Grama;12.394;;;
SP;35;50902;São Simão;14.976;;;
SP;35;51009;São Vicente;350.465;;;
SP;35;51108;Sarapuí;9.628;;;
SP;35;51207;Sarutaiá;3.707;;;
SP;35;51306;Sebastianópolis do Sul;3.252;;;
SP;35;51405;Serra Azul;12.592;;;
SP;35;51603;Serra Negra;27.879;;;
SP;35;51504;Serrana;41.728;;;
SP;35;51702;Sertãozinho;117.539;;;
SP;35;51801;Sete Barras;13.239;;;
SP;35;51900;Severínia;16.482;;;
SP;35;52007;Silveiras;6.083;;;
SP;35;52106;Socorro;38.878;;;
SP;35;52205;Sorocaba;629.231;;;
SP;35;52304;Sud Mennucci;7.691;;;
SP;35;52403;Sumaré;258.556;;;
SP;35;52551;Suzanápolis;3.642;;;
SP;35;52502;Suzano;279.520;;;
SP;35;52601;Tabapuã;11.949;;;
SP;35;52700;Tabatinga;15.590;;;
SP;35;52809;Taboão da Serra;264.352;;;
SP;35;52908;Taciba;6.023;;;
SP;35;53005;Taguaí;12.034;;;
SP;35;53104;Taiaçu;6.153;;;
SP;35;53203;Taiúva;5.606;;;
SP;35;53302;Tambaú;23.159;;;
SP;35;53401;Tanabi;25.199;;;
SP;35;53500;Tapiraí;8.125;;;
SP;35;53609;Tapiratiba;13.091;;;
SP;35;53658;Taquaral;2.814;;;
SP;35;53708;Taquaritinga;56.204;;;
SP;35;53807;Taquarituba;23.083;;;
SP;35;53856;Taquarivaí;5.489;;;
SP;35;53906;Tarabai;7.028;;;
SP;35;53955;Tarumã;13.845;;;
SP;35;54003;Tatuí;114.314;;;
SP;35;54102;Taubaté;296.431;;;
SP;35;54201;Tejupá;4.828;;;
SP;35;54300;Teodoro Sampaio;22.424;;;
SP;35;54409;Terra Roxa;8.969;;;
SP;35;54508;Tietê;39.324;;;
SP;35;54607;Timburi;2.709;;;
SP;35;54656;Torre de Pedra;2.354;;;
SP;35;54706;Torrinha;9.754;;;
SP;35;54755;Trabiju;1.635;;;
SP;35;54805;Tremembé;43.871;;;
SP;35;54904;Três Fronteiras;5.669;;;
SP;35;54953;Tuiuti;6.369;;;
SP;35;55000;Tupã;65.540;;;
SP;35;55109;Tupi Paulista;14.976;;;
SP;35;55208;Turiúba;2.000;;;
SP;35;55307;Turmalina;1.942;;;
SP;35;55356;Ubarana;5.732;;;
SP;35;55406;Ubatuba;84.377;;;
SP;35;55505;Ubirajara;4.637;;;
SP;35;55604;Uchoa;9.885;;;
SP;35;55703;União Paulista;1.712;;;
SP;35;55802;Urânia;9.121;;;
SP;35;55901;Uru;1.252;;;
SP;35;56008;Urupês;13.345;;;
SP;35;56107;Valentim Gentil;12.012;;;
SP;35;56206;Valinhos;116.308;;;
SP;35;56305;Valparaíso;24.323;;;
SP;35;56354;Vargem;9.550;;;
SP;35;56404;Vargem Grande do Sul;41.279;;;
SP;35;56453;Vargem Grande Paulista;47.013;;;
SP;35;56503;Várzea Paulista;114.170;;;
SP;35;56602;Vera Cruz;11.032;;;
SP;35;56701;Vinhedo;69.845;;;
SP;35;56800;Viradouro;18.191;;;
SP;35;56909;Vista Alegre do Alto;7.652;;;
SP;35;56958;Vitória Brasil;1.809;;;
SP;35;57006;Votorantim;115.585;;;
SP;35;57105;Votuporanga;89.715;;;
SP;35;57154;Zacarias;2.509;;;
PR;41;00103;Abatiá;7.881;;;
PR;41;00202;Adrianópolis;6.416;;;
PR;41;00301;Agudos do Sul;8.797;;;
PR;41;00400;Almirante Tamandaré;110.256;;;
PR;41;00459;Altamira do Paraná;3.754;;;
PR;41;28625;Alto Paraíso;3.159;;;
PR;41;00608;Alto Paraná;14.334;;;
PR;41;00707;Alto Piquiri;10.350;;;
PR;41;00509;Altônia;21.489;;;
PR;41;00806;Alvorada do Sul;10.869;;;
PR;41;00905;Amaporã;5.815;;;
PR;41;01002;Ampére;18.281;;;
PR;41;01051;Anahy;2.929;;;
PR;41;01101;Andirá;20.988;;;
PR;41;01150;Ângulo;2.954;;;
PR;41;01200;Antonina;19.412;;;
PR;41;01309;Antônio Olinto;7.567;;;
PR;41;01408;Apucarana;128.058;;;
PR;41;01507;Arapongas;112.198;;;
PR;41;01606;Arapoti;27.170;;;
PR;41;01655;Arapuã;3.513;;;
PR;41;01705;Araruna;13.926;;;
PR;41;01804;Araucária;129.209;;;
PR;41;01853;Ariranha do Ivaí;2.421;;;
PR;41;01903;Assaí;16.436;;;
PR;41;02000;Assis Chateaubriand;33.988;;;
PR;41;02109;Astorga;25.745;;;
PR;41;02208;Atalaia;4.010;;;
PR;41;02307;Balsa Nova;12.059;;;
PR;41;02406;Bandeirantes;32.800;;;
PR;41;02505;Barbosa Ferraz;12.683;;;
PR;41;02703;Barra do Jacaré;2.813;;;
PR;41;02604;Barracão;10.143;;;
PR;41;02752;Bela Vista da Caroba;3.926;;;
PR;41;02802;Bela Vista do Paraíso;15.565;;;
PR;41;02901;Bituruna;16.416;;;
PR;41;03008;Boa Esperança;4.559;;;
PR;41;03024;Boa Esperança do Iguaçu;2.763;;;
PR;41;03040;Boa Ventura de São Roque;6.702;;;
PR;41;03057;Boa Vista da Aparecida;8.028;;;
PR;41;03107;Bocaiúva do Sul;11.826;;;
PR;41;03156;Bom Jesus do Sul;3.824;;;
PR;41;03206;Bom Sucesso;6.866;;;
PR;41;03222;Bom Sucesso do Sul;3.372;;;
PR;41;03305;Borrazópolis;7.724;;;
